Dot Point Measurements

Generated: Friday 22 May 2026 11:31:30

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
SAL-BV-056_1_X.JPG	      0		723	1506													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.9
SAL-BV-056_1_X.JPG	      0		1049	293													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						75.0
SAL-BV-056_1_X.JPG	      0		803	743													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						24.7
SAL-BV-056_1_X.JPG	      0		1000	1312													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						39.4
SAL-BV-056_1_X.JPG	      0		704	1436													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.3
SAL-BV-056_1_X.JPG	      0		1024	76													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						96.6
SAL-BV-056_1_X.JPG	      0		1051	1561													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.9
SAL-BV-056_1_X.JPG	      0		584	393													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.2
SAL-BV-056_1_X.JPG	      0		721	373													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.8
SAL-BV-056_1_X.JPG	      0		1046	1592													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						68.9
SAL-BV-056_1_X.JPG	      0		616	344													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						70.8
SAL-BV-056_1_X.JPG	      0		851	1187													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.7
SAL-BV-056_1_X.JPG	      0		891	1004													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						5.8
SAL-BV-056_1_X.JPG	      0		546	1045													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						32.7
SAL-BV-056_1_X.JPG	      0		1045	1457													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.3
SAL-BV-056_1_X.JPG	      0		564	1845													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						96.9
SAL-BV-057_1_X.JPG	      0		620	676													Unscorable								38.7
SAL-BV-057_1_X.JPG	      0		731	1255													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.0
SAL-BV-057_1_X.JPG	      0		617	712													Unscorable								35.4
SAL-BV-057_1_X.JPG	      0		859	705													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						30.4
SAL-BV-057_1_X.JPG	      0		865	245													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.2
SAL-BV-057_1_X.JPG	      0		787	527													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.1
SAL-BV-057_1_X.JPG	      0		684	565													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.5
SAL-BV-057_1_X.JPG	      0		754	893													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						9.2
SAL-BV-057_1_X.JPG	      0		866	1663													Substrate > Unconsolidated (soft)	Pebble / gravel	Biologenic						81.8
SAL-BV-057_1_X.JPG	      0		974	1074													Substrate > Unconsolidated (soft)	Pebble / gravel	Biologenic						24.5
SAL-BV-057_1_X.JPG	      0		754	709													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.5
SAL-BV-057_1_X.JPG	      0		1043	1503													Substrate > Unconsolidated (soft)	Pebble / gravel	Biologenic						69.2
SAL-BV-057_1_X.JPG	      0		1031	1537													Substrate > Unconsolidated (soft)	Pebble / gravel	Biologenic						72.2
SAL-BV-057_1_X.JPG	      0		671	1707													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						87.8
SAL-BV-057_1_X.JPG	      0		849	323													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.0
SAL-BV-057_1_X.JPG	      0		625	1806													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-057_1_X.JPG	      0		572	1489													Unscorable								66.6
SAL-BV-057_1_X.JPG	      0		893	961													Substrate > Unconsolidated (soft)	Pebble / gravel	Biologenic						11.2
SAL-BV-057_1_X.JPG	      0		891	379													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						68.2
SAL-BV-057_1_X.JPG	      0		834	467													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						57.3
SAL-BV-059_1_X.JPG	      0		1050	96													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.1
SAL-BV-059_1_X.JPG	      0		978	1039													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						16.1
SAL-BV-059_1_X.JPG	      0		813	959													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						9.6
SAL-BV-059_1_X.JPG	      0		572	94													Unscorable								93.1
SAL-BV-059_1_X.JPG	      0		914	1321													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						26.1
SAL-BV-059_1_X.JPG	      0		688	1492													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.7
SAL-BV-059_1_X.JPG	      0		736	1683													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.5
SAL-BV-059_1_X.JPG	      0		567	1512													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.7
SAL-BV-059_1_X.JPG	      0		783	1201													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						13.2
SAL-BV-059_1_X.JPG	      0		766	1736													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						63.1
SAL-BV-059_1_X.JPG	      0		679	1415													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.1
SAL-BV-059_1_X.JPG	      0		767	1146													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						8.7
SAL-BV-059_1_X.JPG	      0		789	579													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.1
SAL-BV-059_1_X.JPG	      0		895	934													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						14.5
SAL-BV-059_1_X.JPG	      0		872	1079													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						6.3
SAL-BV-059_1_X.JPG	      0		999	1053													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.9
SAL-BV-059_1_X.JPG	      0		653	1822													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						72.5
SAL-BV-059_1_X.JPG	      0		929	997													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						12.9
SAL-BV-059_1_X.JPG	      0		1062	22													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						100.0
SAL-BV-059_1_X.JPG	      0		630	1055													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						16.5
SAL-BV-063-1_X.JPG	      0		893	1006													Sponges > Massive forms	Simple							15.7
SAL-BV-063-1_X.JPG	      0		583	1213													Unscorable								35.6
SAL-BV-063-1_X.JPG	      0		960	1221													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.3
SAL-BV-063-1_X.JPG	      0		965	1609													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.9
SAL-BV-063-1_X.JPG	      0		906	408													Bryozoa > Soft	Foliaceous							62.5
SAL-BV-063-1_X.JPG	      0		797	1716													Matrix > Mixed Sessile Invertebrate								85.6
SAL-BV-063-1_X.JPG	      0		750	475													Matrix > Mixed Sessile Invertebrate								53.0
SAL-BV-063-1_X.JPG	      0		768	233													Cnidaria > Corals	Black & Octocorals	Branching (3D)						80.1
SAL-BV-063-1_X.JPG	      0		843	1165													Sponges > Massive forms	Simple							25.5
SAL-BV-063-1_X.JPG	      0		891	513													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.7
SAL-BV-063-1_X.JPG	      0		601	1648													Unscorable								80.0
SAL-BV-063-1_X.JPG	      0		925	587													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						44.3
SAL-BV-063-1_X.JPG	      0		884	952													Sponges > Massive forms	Simple							13.5
SAL-BV-063-1_X.JPG	      0		598	1250													Unscorable								38.3
SAL-BV-063-1_X.JPG	      0		776	606													Matrix > Mixed Sessile Invertebrate								38.4
SAL-BV-063-1_X.JPG	      0		637	1736													Matrix > Mixed Sessile Invertebrate								88.8
SAL-BV-063-1_X.JPG	      0		585	504													Unscorable								53.7
SAL-BV-063-1_X.JPG	      0		555	1158													Unscorable								32.9
SAL-BV-063-1_X.JPG	      0		742	934													Matrix > Mixed Sessile Invertebrate								3.0
SAL-BV-063-1_X.JPG	      0		616	66													Unscorable								100.0
SAL-BV-068_1_X.JPG	      0		767	1301													Matrix > Mixed Sessile Invertebrate								16.8
SAL-BV-068_1_X.JPG	      0		926	485													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.0
SAL-BV-068_1_X.JPG	      0		949	1005													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						17.7
SAL-BV-068_1_X.JPG	      0		620	1450													Cnidaria > Hydroids								36.6
SAL-BV-068_1_X.JPG	      0		930	1618													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						47.6
SAL-BV-068_1_X.JPG	      0		650	1709													Cnidaria > Hydroids								58.3
SAL-BV-068_1_X.JPG	      0		853	1187													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						4.9
SAL-BV-068_1_X.JPG	      0		737	1464													Sponges > Massive forms	Simple							32.9
SAL-BV-068_1_X.JPG	      0		798	1002													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						14.2
SAL-BV-068_1_X.JPG	      0		909	1696													Echinoderms > Sea stars								54.8
SAL-BV-068_1_X.JPG	      0		1031	284													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						86.3
SAL-BV-068_1_X.JPG	      0		620	825													Matrix > Mixed Sessile Invertebrate								37.4
SAL-BV-068_1_X.JPG	      0		662	1055													Sponges > Erect forms	Branching							18.7
SAL-BV-068_1_X.JPG	      0		708	741													Cnidaria > Hydroids								41.1
SAL-BV-068_1_X.JPG	      0		943	1728													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.5
SAL-BV-068_1_X.JPG	      0		654	1241													Cnidaria > Hydroids								19.9
SAL-BV-068_1_X.JPG	      0		1013	996													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.8
SAL-BV-068_1_X.JPG	      0		965	1076													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						14.7
SAL-BV-068_1_X.JPG	      0		846	122													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-068_1_X.JPG	      0		1043	1857													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						73.1
SAL-BV-080_1_X.JPG	      0		816	352													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.0
SAL-BV-080_1_X.JPG	      0		734	547													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						13.7
SAL-BV-080_1_X.JPG	      0		899	770													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						10.8
SAL-BV-080_1_X.JPG	      0		733	1167													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						43.1
SAL-BV-080_1_X.JPG	      0		654	937													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.4
SAL-BV-080_1_X.JPG	      0		968	868													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.3
SAL-BV-080_1_X.JPG	      0		877	280													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						35.8
SAL-BV-080_1_X.JPG	      0		673	129													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						50.1
SAL-BV-080_1_X.JPG	      0		605	470													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.1
SAL-BV-080_1_X.JPG	      0		877	1767													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						95.5
SAL-BV-080_1_X.JPG	      0		1016	843													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						22.8
SAL-BV-080_1_X.JPG	      0		742	742													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						8.2
SAL-BV-080_1_X.JPG	      0		854	763													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						8.0
SAL-BV-080_1_X.JPG	      0		757	168													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.5
SAL-BV-080_1_X.JPG	      0		785	866													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						16.3
SAL-BV-080_1_X.JPG	      0		1010	79													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.8
SAL-BV-080_1_X.JPG	      0		768	1819													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-080_1_X.JPG	      0		617	102													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						53.8
SAL-BV-080_1_X.JPG	      0		934	171													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						46.2
SAL-BV-080_1_X.JPG	      0		931	803													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						14.9
SAL-BV-083_1_X.JPG	      0		708	940													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						23.3
SAL-BV-083_1_X.JPG	      0		1006	898													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.1
SAL-BV-083_1_X.JPG	      0		804	664													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						55.3
SAL-BV-083_1_X.JPG	      0		738	1863													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-083_1_X.JPG	      0		704	680													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						54.8
SAL-BV-083_1_X.JPG	      0		705	1842													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.8
SAL-BV-083_1_X.JPG	      0		1035	546													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						76.5
SAL-BV-083_1_X.JPG	      0		770	1843													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.2
SAL-BV-083_1_X.JPG	      0		801	789													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						39.2
SAL-BV-083_1_X.JPG	      0		890	400													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						90.1
SAL-BV-083_1_X.JPG	      0		1012	1193													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.7
SAL-BV-083_1_X.JPG	      0		862	1598													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.8
SAL-BV-083_1_X.JPG	      0		935	906													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.3
SAL-BV-083_1_X.JPG	      0		825	1175													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						11.0
SAL-BV-083_1_X.JPG	      0		642	1841													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						99.0
SAL-BV-083_1_X.JPG	      0		878	437													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						85.2
SAL-BV-083_1_X.JPG	      0		879	632													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.2
SAL-BV-083_1_X.JPG	      0		553	1231													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						37.2
SAL-BV-083_1_X.JPG	      0		597	1213													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						31.1
SAL-BV-083_1_X.JPG	      0		767	1149													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						8.9
SAL-BV-091_1_X.JPG	      0		780	784													Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						6.0
SAL-BV-091_1_X.JPG	      0		995	1441													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						64.3
SAL-BV-091_1_X.JPG	      0		1024	331													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						43.1
SAL-BV-091_1_X.JPG	      0		693	936													Macroalgae > Encrusting	Red							21.2
SAL-BV-091_1_X.JPG	      0		713	125													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						59.8
SAL-BV-091_1_X.JPG	      0		906	1844													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						100.0
SAL-BV-091_1_X.JPG	      0		856	789													Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						2.9
SAL-BV-091_1_X.JPG	      0		692	731													Macroalgae > Encrusting	Red							14.0
SAL-BV-091_1_X.JPG	      0		815	920													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						14.8
SAL-BV-091_1_X.JPG	      0		836	91													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						61.8
SAL-BV-091_1_X.JPG	      0		923	405													Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						33.7
SAL-BV-091_1_X.JPG	      0		937	431													Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						31.7
SAL-BV-091_1_X.JPG	      0		968	407													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						34.7
SAL-BV-091_1_X.JPG	      0		759	654													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						12.5
SAL-BV-091_1_X.JPG	      0		728	1525													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						71.2
SAL-BV-091_1_X.JPG	      0		993	1053													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						30.3
SAL-BV-091_1_X.JPG	      0		967	382													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						36.8
SAL-BV-091_1_X.JPG	      0		625	1421													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						64.0
SAL-BV-091_1_X.JPG	      0		749	444													Macroalgae > Encrusting	Red							30.5
SAL-BV-091_1_X.JPG	      0		867	512													Macroalgae > Encrusting	Red							23.1
SAL-BV-C01_1_X.JPG	      0		894	93													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C01_1_X.JPG	      0		862	1074													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						7.4
SAL-BV-C01_1_X.JPG	      0		876	1648													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.9
SAL-BV-C01_1_X.JPG	      0		853	212													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						88.1
SAL-BV-C01_1_X.JPG	      0		678	160													Sponges > Erect forms	Branching							93.8
SAL-BV-C01_1_X.JPG	      0		692	1775													Bryozoa > Soft	Foliaceous							64.6
SAL-BV-C01_1_X.JPG	      0		687	1446													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						33.6
SAL-BV-C01_1_X.JPG	      0		660	1438													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						33.9
SAL-BV-C01_1_X.JPG	      0		656	1120													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						14.1
SAL-BV-C01_1_X.JPG	      0		750	1018													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						11.0
SAL-BV-C01_1_X.JPG	      0		866	1114													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						6.3
SAL-BV-C01_1_X.JPG	      0		641	942													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						23.2
SAL-BV-C01_1_X.JPG	      0		924	1646													Bryozoa > Soft	Foliaceous							52.6
SAL-BV-C01_1_X.JPG	      0		696	1041													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						12.7
SAL-BV-C01_1_X.JPG	      0		927	1176													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						13.4
SAL-BV-C01_1_X.JPG	      0		890	645													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						46.8
SAL-BV-C01_1_X.JPG	      0		961	1547													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						44.4
SAL-BV-C01_1_X.JPG	      0		659	1375													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						28.5
SAL-BV-C01_1_X.JPG	      0		1006	1172													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						20.5
SAL-BV-C01_1_X.JPG	      0		850	1732													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						59.7
SAL-BV-C02_1_X.JPG	      0		928	215													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						60.9
SAL-BV-C02_1_X.JPG	      0		617	220													Unscorable								60.4
SAL-BV-C02_1_X.JPG	      0		1060	620													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						34.3
SAL-BV-C02_1_X.JPG	      0		591	1852													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						96.6
SAL-BV-C02_1_X.JPG	      0		892	102													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						70.6
SAL-BV-C02_1_X.JPG	      0		901	841													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						12.2
SAL-BV-C02_1_X.JPG	      0		655	1174													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						33.1
SAL-BV-C02_1_X.JPG	      0		553	1161													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						36.3
SAL-BV-C02_1_X.JPG	      0		650	1828													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.5
SAL-BV-C02_1_X.JPG	      0		644	57													Unscorable								74.8
SAL-BV-C02_1_X.JPG	      0		963	421													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						43.6
SAL-BV-C02_1_X.JPG	      0		824	1903													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						100.0
SAL-BV-C02_1_X.JPG	      0		698	486													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						34.2
SAL-BV-C02_1_X.JPG	      0		560	844													Bryozoa > Soft	Foliaceous							19.9
SAL-BV-C02_1_X.JPG	      0		957	249													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						58.5
SAL-BV-C02_1_X.JPG	      0		1017	1559													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.4
SAL-BV-C02_1_X.JPG	      0		582	343													Unscorable								50.3
SAL-BV-C02_1_X.JPG	      0		979	1292													Substrate > Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)						46.7
SAL-BV-C02_1_X.JPG	      0		600	1123													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						30.9
SAL-BV-C02_1_X.JPG	      0		745	553													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						27.3
SAL-BV-C03_1_X.JPG	      0		1065	151													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						69.4
SAL-BV-C03_1_X.JPG	      0		1033	55													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						77.3
SAL-BV-C03_1_X.JPG	      0		909	1370													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.3
SAL-BV-C03_1_X.JPG	      0		700	1603													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						74.3
SAL-BV-C03_1_X.JPG	      0		1017	684													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						22.9
SAL-BV-C03_1_X.JPG	      0		562	1067													Unscorable								34.0
SAL-BV-C03_1_X.JPG	      0		881	1496													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						63.0
SAL-BV-C03_1_X.JPG	      0		598	713													Unscorable								25.6
SAL-BV-C03_1_X.JPG	      0		778	87													Unscorable								72.1
SAL-BV-C03_1_X.JPG	      0		1025	360													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						49.3
SAL-BV-C03_1_X.JPG	      0		889	122													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						68.8
SAL-BV-C03_1_X.JPG	      0		920	376													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						45.1
SAL-BV-C03_1_X.JPG	      0		783	1883													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
SAL-BV-C03_1_X.JPG	      0		612	814													Unscorable								21.5
SAL-BV-C03_1_X.JPG	      0		805	688													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						14.7
SAL-BV-C03_1_X.JPG	      0		991	1042													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						24.5
